Units Processed,Time (s)
9984,9.199982741847634e-06
9985,8.69997893460095e-06
9986,8.800008799880743e-06
9987,7.099995855242014e-06
9988,6.00004568696022e-07
9989,8.800008799880743e-06
9990,8.500006515532732e-06
9991,8.600007276982069e-06
9992,8.300004992634058e-06
9993,8.400005754083395e-06
9994,8.69997893460095e-06
9995,8.69997893460095e-06
9996,8.400005754083395e-06
9997,8.200004231184721e-06
9998,9.000010322779417e-06
9999,8.00006091594696e-07
10000,9.000010322779417e-06
10001,1.58999755512923e-05
10002,1.5300000086426735e-05
10003,1.5199999324977398e-05
10004,5.599984433501959e-06
10005,5.999754648655653e-07
10006,8.69997893460095e-06
10007,8.69997893460095e-06
10008,8.599978173151612e-06
10009,9.300012607127428e-06
10010,9.000010322779417e-06
10011,8.700008038431406e-06
10012,8.400005754083395e-06
10013,8.800008799880743e-06
10014,9.000010322779417e-06
10015,8.800008799880743e-06
10016,8.90000956133008e-06
10017,8.700008038431406e-06
10018,9.000010322779417e-06
10019,8.600007276982069e-06
10020,6.500020390376449e-06
10021,5.00003807246685e-07
10022,9.000010322779417e-06
10023,8.800008799880743e-06
10024,8.700008038431406e-06
10025,8.500006515532732e-06
10026,5.499983672052622e-06
10027,5.00003807246685e-07
10028,8.800008799880743e-06
10029,8.800008799880743e-06
10030,8.90000956133008e-06
10031,8.100003469735384e-06
10032,8.400005754083395e-06
10033,8.500006515532732e-06
10034,8.800008799880743e-06
10035,8.700008038431406e-06
10036,8.700008038431406e-06
10037,8.700008038431406e-06
10038,8.300004992634058e-06
10039,8.599978173151612e-06
10040,7.700000423938036e-06
10041,8.400005754083395e-06
10042,8.100003469735384e-06
10043,1.3900018529966474e-05
10044,1.3899989426136017e-05
10045,1.3600016245618463e-05
10046,1.37000170070678e-05
10047,1.479999627918005e-05
10048,1.0000017937272787e-05
10049,1.550000160932541e-05
10050,1.4399993233382702e-05
10051,1.4299992471933365e-05
10052,1.4099990949034691e-05
10053,1.4999997802078724e-05
10054,1.4599994756281376e-05
10055,1.479999627918005e-05
10056,1.4599994756281376e-05
10057,1.4499993994832039e-05
10058,1.1500000255182385e-05
10059,8.00006091594696e-07
10060,1.4599994756281376e-05
10061,1.550000160932541e-05
10062,1.470002462156117e-05
10063,1.4499993994832039e-05
10064,1.4999997802078724e-05
10065,1.4300021575763822e-05
10066,1.5199999324977398e-05
10067,1.4399993233382702e-05
10068,8.00006091594696e-07
10069,1.960000372491777e-05
10070,8.700008038431406e-06
10071,1.0099989594891667e-05
10072,6.00004568696022e-07
10073,5.00003807246685e-07
10074,5.00003807246685e-07
10075,4.00003045797348e-07
10076,3.00002284348011e-06
10077,5.00003807246685e-07
10078,5.80001506023109e-06
10079,7.00005330145359e-07
10080,4.00003045797348e-07
10081,2.3999891709536314e-06
10082,2.300017513334751e-06
10083,1.100008375942707e-06
10084,3.7999998312443495e-06
10085,9.999785106629133e-07
10086,7.00005330145359e-07
10087,2.200016751885414e-06
10088,9.00006853044033e-07
10089,1.0000017937272787e-05
10090,1.5400000847876072e-05
10091,8.90000956133008e-06
10092,9.199982741847634e-06
10093,1.800013706088066e-06
10094,6.00004568696022e-07
10095,9.000010322779417e-06
10096,8.90000956133008e-06
10097,8.99998121894896e-06
10098,9.099981980398297e-06
10099,6.299989763647318e-06
10100,5.00003807246685e-07
10101,9.99998883344233e-06
10102,9.000010322779417e-06
10103,9.100011084228754e-06
10104,8.69997893460095e-06
10105,8.200004231184721e-06
10106,8.600007276982069e-06
10107,6.500020390376449e-06
10108,5.00003807246685e-07
10109,8.800008799880743e-06
10110,8.600007276982069e-06
10111,8.300004992634058e-06
10112,8.700008038431406e-06
10113,8.600007276982069e-06
10114,8.300004992634058e-06
10115,8.600007276982069e-06
10116,8.300004992634058e-06
10117,7.800001185387373e-06
10118,4.00003045797348e-07
10119,8.799979696050286e-06
10120,8.700008038431406e-06
10121,8.600007276982069e-06
10122,8.400005754083395e-06
10123,8.90000956133008e-06
10124,8.700008038431406e-06
10125,8.800008799880743e-06
10126,8.700008038431406e-06
10127,8.000002708286047e-06
10128,7.90000194683671e-06
10129,8.100003469735384e-06
10130,7.700000423938036e-06
10131,6.89999433234334e-06
10132,4.999747034162283e-07
10133,8.000002708286047e-06
10134,8.100003469735384e-06
10135,8.599978173151612e-06
10136,8.200004231184721e-06
10137,8.800008799880743e-06
10138,8.69997893460095e-06
10139,8.300004992634058e-06
10140,3.00002284348011e-06
10141,4.00003045797348e-07
10142,8.899980457499623e-06
10143,8.100003469735384e-06
10144,8.799979696050286e-06
10145,8.799979696050286e-06
10146,2.7999922167509794e-06
10147,5.00003807246685e-07
10148,8.600007276982069e-06
10149,8.400005754083395e-06
10150,8.200004231184721e-06
10151,8.600007276982069e-06
10152,8.69997893460095e-06
10153,8.69997893460095e-06
10154,8.600007276982069e-06
10155,8.300004992634058e-06
10156,8.200004231184721e-06
10157,8.400005754083395e-06
10158,7.90000194683671e-06
10159,8.899980457499623e-06
10160,8.000002708286047e-06
10161,8.700008038431406e-06
10162,8.90000956133008e-06
10163,8.90000956133008e-06
10164,8.800008799880743e-06
10165,6.799993570894003e-06
10166,4.00003045797348e-07
10167,8.800008799880743e-06
10168,5.80001506023109e-06
10169,5.00003807246685e-07
10170,8.99998121894896e-06
10171,8.599978173151612e-06
10172,8.799979696050286e-06
10173,8.600007276982069e-06
10174,8.500006515532732e-06
10175,8.300004992634058e-06
10176,8.200004231184721e-06
10177,8.600007276982069e-06
10178,8.700008038431406e-06
10179,8.199975127354264e-06
10180,8.400005754083395e-06
10181,8.700008038431406e-06
10182,8.800008799880743e-06
10183,8.300004992634058e-06
10184,7.700000423938036e-06
10185,8.599978173151612e-06
10186,8.600007276982069e-06
10187,8.600007276982069e-06
10188,7.90000194683671e-06
10189,8.100003469735384e-06
10190,8.500006515532732e-06
10191,8.799979696050286e-06
10192,3.9000005926936865e-06
10193,5.00003807246685e-07
10194,8.69997893460095e-06
10195,8.300004992634058e-06
10196,8.500006515532732e-06
10197,1.3299984857439995e-05
10198,9.400013368576765e-06
10199,8.400005754083395e-06
10200,5.4000120144337416e-06
10201,5.00003807246685e-07
10202,8.600007276982069e-06
10203,8.300004992634058e-06
10204,8.200004231184721e-06
10205,7.99997360445559e-06
10206,8.599978173151612e-06
10207,8.899980457499623e-06
10208,8.199975127354264e-06
10209,8.599978173151612e-06
10210,8.300004992634058e-06
10211,5.00003807246685e-07
10212,8.69997893460095e-06
10213,1.4699995517730713e-05
10214,8.700008038431406e-06
10215,4.4000043999403715e-06
10216,5.00003807246685e-07
10217,8.800008799880743e-06
10218,8.800008799880743e-06
10219,8.700008038431406e-06
10220,1.2999807950109243e-06
10221,5.00003807246685e-07
10222,9.099981980398297e-06
10223,7.800001185387373e-06
10224,8.399976650252938e-06
10225,7.700000423938036e-06
10226,8.500006515532732e-06
10227,8.200004231184721e-06
10228,8.700008038431406e-06
10229,1.0600022505968809e-05
10230,6.799993570894003e-06
10231,6.00004568696022e-07
10232,8.800008799880743e-06
10233,1.759998849593103e-05
10234,1.58999755512923e-05
10235,8.90000956133008e-06
10236,6.500020390376449e-06
10237,5.00003807246685e-07
10238,8.899980457499623e-06
10239,9.000010322779417e-06
10240,1.750001683831215e-05
10241,9.299983503296971e-06
10242,9.000010322779417e-06
10243,3.7999998312443495e-06
10244,1.200009137392044e-06
10245,9.299983503296971e-06
10246,1.4699995517730713e-05
10247,1.4599994756281376e-05
10248,9.00006853044033e-07
10249,9.299983503296971e-06
10250,1.3900018529966474e-05
10251,9.00006853044033e-07
10252,1.5700003132224083e-05
10253,8.99998121894896e-06
10254,8.800008799880743e-06
10255,9.800016414374113e-06
10256,8.500006515532732e-06
10257,9.300012607127428e-06
10258,9.099981980398297e-06
10259,3.5999983083456755e-06
10260,5.00003807246685e-07
10261,8.999777492135763e-07
10262,5.00003807246685e-07
10263,5.00003807246685e-07
10264,2.500019036233425e-06
10265,6.00004568696022e-07
10266,5.00003807246685e-07
10267,4.00003045797348e-07
10268,5.00003807246685e-07
10269,2.3999891709536314e-06
10270,7.00005330145359e-07
10271,5.00003807246685e-07
10272,2.300017513334751e-06
10273,5.00003807246685e-07
10274,9.299983503296971e-06
10275,9.199982741847634e-06
10276,8.600007276982069e-06
10277,7.99997360445559e-06
10278,9.200011845678091e-06
10279,9.199982741847634e-06
10280,6.100017344579101e-06
10281,6.00004568696022e-07
10282,8.700008038431406e-06
10283,8.100003469735384e-06
10284,8.400005754083395e-06
10285,8.500006515532732e-06
10286,9.299983503296971e-06
10287,9.299983503296971e-06
10288,8.599978173151612e-06
10289,5.00003807246685e-07
10290,9.000010322779417e-06
10291,8.99998121894896e-06
10292,8.90000956133008e-06
10293,8.700008038431406e-06
10294,8.799979696050286e-06
10295,9.100011084228754e-06
10296,9.000010322779417e-06
10297,8.600007276982069e-06
10298,8.400005754083395e-06
10299,9.099981980398297e-06
10300,8.199975127354264e-06
10301,8.99998121894896e-06
10302,8.500006515532732e-06
10303,8.899980457499623e-06
10304,8.600007276982069e-06
10305,9.100011084228754e-06
10306,9.200011845678091e-06
10307,9.100011084228754e-06
10308,8.399976650252938e-06
10309,8.400005754083395e-06
10310,8.90000956133008e-06
10311,4.1000021155923605e-06
10312,5.00003807246685e-07
10313,8.700008038431406e-06
10314,9.099981980398297e-06
10315,9.000010322779417e-06
10316,8.100003469735384e-06
10317,4.00003045797348e-07
10318,9.300012607127428e-06
10319,9.299983503296971e-06
10320,8.99998121894896e-06
10321,8.700008038431406e-06
10322,8.600007276982069e-06
10323,8.700008038431406e-06
10324,9.200011845678091e-06
10325,8.700008038431406e-06
10326,8.500006515532732e-06
10327,9.299983503296971e-06
10328,8.500006515532732e-06
10329,9.100011084228754e-06
10330,9.700015652924776e-06
10331,9.200011845678091e-06
10332,7.599999662488699e-06
10333,8.499977411702275e-06
10334,8.499977411702275e-06
10335,8.500006515532732e-06
10336,8.500006515532732e-06
10337,8.599978173151612e-06
10338,8.599978173151612e-06
10339,9.100011084228754e-06
10340,8.700008038431406e-06
10341,8.200004231184721e-06
10342,9.099981980398297e-06
10343,8.200004231184721e-06
10344,7.90000194683671e-06
10345,8.200004231184721e-06
10346,9.099981980398297e-06
10347,7.800001185387373e-06
10348,8.400005754083395e-06
10349,8.400005754083395e-06
10350,9.099981980398297e-06
10351,8.800008799880743e-06
10352,9.90001717582345e-06
10353,8.69997893460095e-06
10354,1.659998088143766e-05
10355,8.600007276982069e-06
10356,9.200011845678091e-06
10357,8.500006515532732e-06
10358,8.300004992634058e-06
10359,8.300004992634058e-06
10360,8.800008799880743e-06
10361,8.600007276982069e-06
10362,8.300004992634058e-06
10363,9.600014891475439e-06
10364,1.559997326694429e-05
10365,8.799979696050286e-06
10366,8.400005754083395e-06
10367,1.8099992303177714e-05
10368,8.100003469735384e-06
10369,7.499998901039362e-06
10370,6.00004568696022e-07
10371,8.90000956133008e-06
10372,9.300012607127428e-06
10373,8.500006515532732e-06
10374,7.499998901039362e-06
10375,8.200004231184721e-06
10376,8.700008038431406e-06
10377,8.799979696050286e-06
10378,8.800008799880743e-06
10379,4.2000028770416975e-06
10380,1.6999838408082724e-06
10381,1.6999983927235007e-05
10382,1.6000005416572094e-05
10383,1.6099977074190974e-05
10384,9.700015652924776e-06
10385,1.0999792721122503e-06
10386,1.5600002370774746e-05
10387,1.5199999324977398e-05
10388,1.6000005416572094e-05
10389,1.2200005585327744e-05
10390,3.1999952625483274e-06
10391,9.00006853044033e-07
10392,8.899980457499623e-06
10393,9.200011845678091e-06
10394,8.299975888803601e-06
10395,9.099981980398297e-06
10396,9.199982741847634e-06
10397,5.00003807246685e-07
10398,9.299983503296971e-06
10399,9.000010322779417e-06
10400,7.800001185387373e-06
10401,5.00003807246685e-07
10402,9.000010322779417e-06
10403,1.4299992471933365e-05
10404,4.299974534660578e-06
10405,6.00004568696022e-07
10406,2.0999868866056204e-06
10407,5.00003807246685e-07
10408,5.0000089686363935e-06
10409,5.00003807246685e-07
10410,4.999747034162283e-07
10411,8.400005754083395e-06
10412,8.700008038431406e-06
10413,8.200004231184721e-06
10414,8.000002708286047e-06
10415,8.400005754083395e-06
10416,8.600007276982069e-06
10417,5.2000104915350676e-06
10418,4.999747034162283e-07
10419,4.1000021155923605e-06
10420,4.00003045797348e-07
10421,8.600007276982069e-06
10422,8.499977411702275e-06
10423,8.600007276982069e-06
10424,8.400005754083395e-06
10425,2.4999899324029684e-06
10426,5.00003807246685e-07
10427,7.90000194683671e-06
10428,3.9000005926936865e-06
10429,9.00006853044033e-07
10430,8.700008038431406e-06
10431,8.000002708286047e-06
10432,1.800013706088066e-06
10433,4.00003045797348e-07
10434,8.200004231184721e-06
10435,1.4999823179095984e-06
10436,8.700008038431406e-06
10437,8.700008038431406e-06
10438,8.69997893460095e-06
10439,8.599978173151612e-06
10440,6.300018867477775e-06
10441,5.00003807246685e-07
10442,5.600013537332416e-06
10443,4.00003045797348e-07
10444,8.799979696050286e-06
10445,8.500006515532732e-06
10446,4.499976057559252e-06
10447,5.00003807246685e-07
10448,8.700008038431406e-06
10449,8.500006515532732e-06
10450,8.700008038431406e-06
10451,7.800001185387373e-06
10452,8.500006515532732e-06
10453,8.800008799880743e-06
10454,8.300004992634058e-06
10455,8.799979696050286e-06
10456,8.400005754083395e-06
10457,5.1000097300857306e-06
10458,5.00003807246685e-07
10459,8.500006515532732e-06
10460,8.600007276982069e-06
10461,7.800001185387373e-06
10462,8.000002708286047e-06
10463,8.400005754083395e-06
10464,7.700000423938036e-06
10465,5.600013537332416e-06
10466,4.00003045797348e-07
10467,8.90000956133008e-06
10468,8.200004231184721e-06
10469,8.600007276982069e-06
10470,8.600007276982069e-06
10471,1.1199997970834374e-05
10472,1.4400022337213159e-05
10473,9.599985787644982e-06
10474,8.00006091594696e-07
10475,1.4399993233382702e-05
10476,1.689998316578567e-05
10477,8.300004992634058e-06
10478,1.100008375942707e-06
10479,1.4400022337213159e-05
10480,1.5400000847876072e-05
10481,1.4199991710484028e-05
10482,8.90000956133008e-06
10483,8.00006091594696e-07
10484,1.5099998563528061e-05
10485,2.069998299703002e-05
10486,1.4499993994832039e-05
10487,1.4599994756281376e-05
10488,1.379998866468668e-05
10489,1.3500015484169126e-05
10490,9.099981980398297e-06
10491,7.999769877642393e-07
10492,1.5199999324977398e-05
10493,1.37000170070678e-05
10494,1.4699995517730713e-05
10495,1.4500023098662496e-05
10496,1.4299992471933365e-05
10497,4.260000423528254e-05
10498,1.5400000847876072e-05
10499,8.899980457499623e-06
10500,8.600007276982069e-06
10501,8.200004231184721e-06
10502,8.200004231184721e-06
10503,8.90000956133008e-06
10504,8.500006515532732e-06
10505,8.600007276982069e-06
10506,8.99998121894896e-06
10507,8.400005754083395e-06
10508,8.500006515532732e-06
10509,8.100003469735384e-06
10510,8.90000956133008e-06
10511,8.000002708286047e-06
10512,8.600007276982069e-06
10513,8.600007276982069e-06
10514,8.700008038431406e-06
10515,1.00000761449337e-06
10516,4.00003045797348e-07
10517,8.700008038431406e-06
10518,8.600007276982069e-06
10519,8.500006515532732e-06
10520,8.700008038431406e-06
10521,7.700000423938036e-06
10522,8.499977411702275e-06
10523,8.200004231184721e-06
10524,1.400010660290718e-06
10525,4.00003045797348e-07
10526,8.400005754083395e-06
10527,8.500006515532732e-06
10528,8.700008038431406e-06
10529,8.800008799880743e-06
10530,8.800008799880743e-06
10531,8.500006515532732e-06
10532,8.500006515532732e-06
10533,8.800008799880743e-06
10534,1.0200019460171461e-05
10535,9.400013368576765e-06
10536,1.090002479031682e-05
10537,8.599978173151612e-06
10538,8.800008799880743e-06
10539,8.200004231184721e-06
10540,8.500006515532732e-06
10541,8.600007276982069e-06
10542,7.90000194683671e-06
10543,8.400005754083395e-06
10544,8.600007276982069e-06
10545,5.0000089686363935e-06
10546,4.999747034162283e-07
10547,8.200004231184721e-06
10548,3.1999952625483274e-06
10549,5.00003807246685e-07
10550,8.800008799880743e-06
10551,8.69997893460095e-06
10552,4.699977580457926e-06
10553,5.00003807246685e-07
10554,1.4699995517730713e-05
10555,9.199982741847634e-06
10556,1.6700010746717453e-05
10557,9.100011084228754e-06
10558,9.599985787644982e-06
10559,9.300012607127428e-06
10560,8.400005754083395e-06
10561,8.300004992634058e-06
10562,8.500006515532732e-06
10563,1.6799982404336333e-05
10564,8.500006515532732e-06
10565,6.999762263149023e-07
10566,6.00004568696022e-07
10567,5.00003807246685e-07
10568,4.999747034162283e-07
10569,2.300017513334751e-06
10570,4.00003045797348e-07
10571,6.799993570894003e-06
10572,7.00005330145359e-07
10573,4.999747034162283e-07
10574,4.00003045797348e-07
10575,1.400010660290718e-06
10576,5.999754648655653e-07
10577,2.0999868866056204e-06
10578,1.1999800335615873e-06
10579,1.100008375942707e-06
10580,2.6999914553016424e-06
10581,5.00003807246685e-07
10582,9.600014891475439e-06
10583,1.6300007700920105e-05
10584,8.700008038431406e-06
10585,1.6200006939470768e-05
10586,1.3400014722719789e-05
10587,1.5400000847876072e-05
10588,1.5199999324977398e-05
10589,8.799979696050286e-06
10590,8.599978173151612e-06
10591,6.499991286545992e-06
10592,1.00000761449337e-06
10593,1.0499992640689015e-05
10594,5.00003807246685e-07
10595,8.600007276982069e-06
10596,8.300004992634058e-06
10597,8.400005754083395e-06
10598,8.69997893460095e-06
10599,2.7999922167509794e-06
10600,5.00003807246685e-07
10601,8.899980457499623e-06
10602,8.600007276982069e-06
10603,1.1199997970834374e-05
10604,1.300009898841381e-06
10605,4.00003045797348e-07
10606,8.800008799880743e-06
10607,4.8000074457377195e-06
10608,5.00003807246685e-07
10609,8.500006515532732e-06
10610,8.400005754083395e-06
10611,2.00001522898674e-06
10612,4.00003045797348e-07
10613,8.600007276982069e-06
10614,8.700008038431406e-06
10615,8.799979696050286e-06
10616,8.200004231184721e-06
10617,6.599992047995329e-06
10618,4.00003045797348e-07
10619,8.400005754083395e-06
10620,8.700008038431406e-06
10621,8.500006515532732e-06
10622,8.300004992634058e-06
10623,8.400005754083395e-06
10624,8.500006515532732e-06
10625,8.399976650252938e-06
10626,8.400005754083395e-06
10627,8.200004231184721e-06
10628,8.500006515532732e-06
10629,8.300004992634058e-06
10630,8.800008799880743e-06
10631,8.199975127354264e-06
10632,8.600007276982069e-06
10633,8.399976650252938e-06
10634,2.2999884095042944e-06
10635,6.00004568696022e-07
10636,8.700008038431406e-06
10637,8.100003469735384e-06
10638,5.00003807246685e-07
10639,8.90000956133008e-06
10640,8.599978173151612e-06
10641,8.300004992634058e-06
10642,1.0299991117790341e-05
10643,8.400005754083395e-06
10644,8.600007276982069e-06
10645,8.800008799880743e-06
